Date,DLS_LS,Cumulative DLS_LS,RSI_L,Cumulative RSI_L,DLS_L,Cumulative DLS_L
2019-07-08,-0.027304357790505582,-0.029258149187784577,-0.0005430560583554395,0.08295547979080475,-0.009322114727701964,0.05299870783764393
2019-07-15,0.005233240903802699,-0.024178023227080958,-0.004659335741963878,0.07790962661685974,-0.011368764072041328,0.041027413960073256
2019-07-22,0.025860949848071142,0.001057659974889047,0.014587700788326767,0.09363384972680366,0.01529057984300139,0.05694532675198305
2019-07-29,-0.009916752206697362,-0.008869580783698261,-0.01721640048942306,0.0748054113811174,-0.03937861965724188,0.015324278731317476
2019-08-05,-0.04290440071272413,-0.05139343744832481,-0.004763451157551074,0.06968562830013192,-0.0061868849986253934,0.009042584182494595
2019-08-12,-0.021739913609190545,-0.07201606216730949,-0.007503606622797932,0.061659128135307384,-0.016061739698458803,-0.007164395149304892
2019-08-19,-0.021014566479175562,-0.09151724232050162,-0.010369907363479845,0.05064982132495155,-0.03358355326399856,-0.04050734256720245
2019-08-26,-0.015568242969388853,-0.10566072262555648,0.010670740714009561,0.06186103314953062,-0.007529276380828945,-0.04773162797038999
2019-09-02,-0.014335336320515455,-0.11848137695136585,0.008699555915116449,0.07109875258149834,0.010978853404368629,-0.037276813112260054
2019-09-09,-0.01611327907245633,-0.1326855325321159,0.017541918085360226,0.08988787916061458,-0.002070362283412293,-0.03926999888775895
2019-09-16,0.010515873452427407,-0.12356496334876421,-0.006235384530437953,0.08309200913898462,0.00204421735723364,-0.03730605794387021
2019-09-23,0.01036943990298304,-0.11447682290734051,0.0012077081196966589,0.08440006815280032,0.005230516581583733,-0.03227067131695538
2019-09-30,0.014855445656011153,-0.10132198147290228,-0.008808195814238714,0.07484846001153667,-0.009510663463556866,-0.0414744192858737
2019-10-07,0.011835797583842157,-0.09068541035256728,-0.012968176186089808,0.06090963580875974,0.01050911393566804,-0.03140116474789645
2019-10-14,0.0024268879002937193,-0.0884786057773913,0.017849530952919496,0.07984637519137872,0.01235577316243365,-0.019433377254123974
2019-10-21,0.05085123165496705,-0.042126620201318965,0.009350381783074426,0.0899433510664871,0.040636322566415764,0.020413244325638402
2019-10-28,0.005060682695568136,-0.03727912696362645,0.003991692457869385,0.09429406972044396,-0.0005721513511205258,0.019829413509196092
